,name,element,length_unit,z_matrix,length,from_bus,to_bus,num_phases,is_switch,is_open
4622,tpx338970a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3141401a,sx3141401a,2,False,False
4623,tpx338972b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2841632b,sx2841632b,2,False,False
4624,tpx338973a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2748157a,sx2748157a,2,False,False
4625,tpx338975a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2785537a,sx2785537a,2,False,False
4626,tpx338976b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2691967b,sx2691967b,2,False,False
4627,tpx338977a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2916620a,sx2916620a,2,False,False
4628,tpx338977b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2916620b,sx2916620b,2,False,False
4629,tpx338977c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2916620c,sx2916620c,2,False,False
4630,tpx338978c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2766738c,sx2766738c,2,False,False
4631,tpx338979b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3066814b,sx3066814b,2,False,False
4632,tpx338981b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2820535b,sx2820535b,2,False,False
4633,tpx338982b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2785534b,sx2785534b,2,False,False
4634,tpx338983b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2691965b,sx2691965b,2,False,False
4635,tpx338984a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2748144a,sx2748144a,2,False,False
4636,tpx338985a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2897792a,sx2897792a,2,False,False
4637,tpx338986a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2785538a,sx2785538a,2,False,False
4638,tpx338987a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2897793a,sx2897793a,2,False,False
4639,tpx338988a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3254231a,sx3254231a,2,False,False
4640,tpx338989a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3254230a,sx3254230a,2,False,False
4641,tpx338990b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2673331b,sx2673331b,2,False,False
4642,tpx338992b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2935567b,sx2935567b,2,False,False
4643,tpx338993b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2804272b,sx2804272b,2,False,False
4644,tpx338994b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3160115b,sx3160115b,2,False,False
4645,tpx338995b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3254227b,sx3254227b,2,False,False
4646,tpx338997b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2860499b,sx2860499b,2,False,False
4647,tpx338998b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3254229b,sx3254229b,2,False,False
4648,tpx338999b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2822873b,sx2822873b,2,False,False
4649,tpx339001b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3178988b,sx3178988b,2,False,False
4650,tpx339002b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2785536b,sx2785536b,2,False,False
4651,tpx339003b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3066826b,sx3066826b,2,False,False
4652,tpx339004b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3197653b,sx3197653b,2,False,False
4653,tpx339005b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2785535b,sx2785535b,2,False,False
4654,tpx339006b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2916619b,sx2916619b,2,False,False
4655,tpx339007b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2916617b,sx2916617b,2,False,False
4656,tpx339008b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3122835b,sx3122835b,2,False,False
4657,tpx339010b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2691966b,sx2691966b,2,False,False
4658,tpx339011b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3104145b,sx3104145b,2,False,False
4659,tpx339012b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2973171b,sx2973171b,2,False,False
4660,tpx339013b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2804270b,sx2804270b,2,False,False
4661,tpx339016b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3235273b,sx3235273b,2,False,False
4662,tpx339017c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2729423c,sx2729423c,2,False,False
4663,tpx339018a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2729424a,sx2729424a,2,False,False
4664,tpx339019a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3160114a,sx3160114a,2,False,False
4665,tpx339020a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3104144a,sx3104144a,2,False,False
4666,tpx339021a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3197652a,sx3197652a,2,False,False
4667,tpx339042b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3141394b,sx3141394b,2,False,False
4668,tpx339043c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2804277c,sx2804277c,2,False,False
4669,tpx339044c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3197625c,sx3197625c,2,False,False
4670,tpx339046a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2785511a,sx2785511a,2,False,False
4671,tpx339047a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2973148a,sx2973148a,2,False,False
4672,tpx339048a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3160098a,sx3160098a,2,False,False
4673,tpx339049a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2916602a,sx2916602a,2,False,False
4674,tpx339051c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3231255c,sx3231255c,2,False,False
4675,tpx339052c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3118855c,sx3118855c,2,False,False
4676,tpx339097b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3085410b,sx3085410b,2,False,False
4677,tpx346639c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2992556c,sx2992556c,2,False,False
4678,tpx350993c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3198356c,sx3198356c,2,False,False
4679,tpx350994c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3048968c,sx3048968c,2,False,False
4680,tpx351019c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2767414c,sx2767414c,2,False,False
4681,tpx351020c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3045895c,sx3045895c,2,False,False
4682,tpx351021c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2692664c,sx2692664c,2,False,False
4683,tpx354851b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2991901b,sx2991901b,2,False,False
4684,tpx355358b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2673322b,sx2673322b,2,False,False
4685,tpx355359b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2766730b,sx2766730b,2,False,False
4686,tpx355375a0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2689691a,sx2689691a,2,False,False
4687,tpx355376b0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x2914323b,sx2914323b,2,False,False
4688,tpx355431c0,line,5,"[[0.00040995+0.00016682j 0.0001181 +0.00012759j 0.        +0.j        ]
 [0.0001181 +0.00012759j 0.00040995+0.00016682j 0.        +0.j        ]
 [0.        +0.j         0.        +0.j         0.        +0.j        ]]",50.0,x3048222c,sx3048222c,2,False,False
