,name,bus,P1,Q1,P2,Q2,P3,Q3
2711,2001214c0b,m2001214,0.0,0.0,0.0,0.0,16.87,9.57
2712,2001215c0b,m2001215,0.0,0.0,0.0,0.0,21.38,12.120000000000001
2713,,m2001301,0.0,0.0,0.0,0.0,0.0,0.0
2714,,d2001301_int,0.0,0.0,0.0,0.0,0.0,0.0
2715,2001302a0b,m2001302,8.82,4.99,0.0,0.0,0.0,0.0
2716,2001303a0b,m2001303,12.91,7.32,0.0,0.0,0.0,0.0
2717,2001304a0b,m2001304,9.620000000000001,5.46,0.0,0.0,0.0,0.0
2718,2001305a0b,m2001305,10.86,6.15,0.0,0.0,0.0,0.0
2719,2001306a0b,m2001306,9.47,5.37,0.0,0.0,0.0,0.0
2720,2001307a0b,m2001307,13.99,7.92,0.0,0.0,0.0,0.0
2721,2001308a0b,m2001308,14.649999999999999,8.3,0.0,0.0,0.0,0.0
2722,2001309a0b,m2001309,8.25,4.67,0.0,0.0,0.0,0.0
2723,2001310a0b,m2001310,18.15,10.29,0.0,0.0,0.0,0.0
2724,2001311a0b,m2001311,16.04,9.09,0.0,0.0,0.0,0.0
2725,2001312a0b,m2001312,14.54,8.24,0.0,0.0,0.0,0.0
2726,2001313a0b,m2001313,22.37,12.68,0.0,0.0,0.0,0.0
2727,2001314a0b,m2001314,21.45,12.149999999999999,0.0,0.0,0.0,0.0
2728,2001315a0b,m2001315,19.93,11.3,0.0,0.0,0.0,0.0
2729,,m2001der480-1,0.0,0.0,0.0,0.0,0.0,0.0
2730,,m2001der-1,0.0,0.0,0.0,0.0,0.0,0.0
2731,,m2001-mt1,0.0,0.0,0.0,0.0,0.0,0.0
2732,,m2001der-2,0.0,0.0,0.0,0.0,0.0,0.0
2733,,m2001-mt2,0.0,0.0,0.0,0.0,0.0,0.0
2734,,m2001der-3,0.0,0.0,0.0,0.0,0.0,0.0
2735,,m2001-mt3,0.0,0.0,0.0,0.0,0.0,0.0
2736,,m2001der480-2,0.0,0.0,0.0,0.0,0.0,0.0
2737,,m2001der-4,0.0,0.0,0.0,0.0,0.0,0.0
2738,,m2001-ess1,0.0,0.0,0.0,0.0,0.0,0.0
2739,,m2001der-5,0.0,0.0,0.0,0.0,0.0,0.0
2740,,m2001-ess2,0.0,0.0,0.0,0.0,0.0,0.0
2741,,regxfmr_hvmv11sub1_lsb,0.0,0.0,0.0,0.0,0.0,0.0
2742,,regxfmr_hvmv11sub2_lsb,0.0,0.0,0.0,0.0,0.0,0.0
2743,,regxfmr_hvmv11sub3_lsb,0.0,0.0,0.0,0.0,0.0,0.0
